
date,Do,Tem,Ph,Sal,temp,humi,AtmosphericPressure,windAngle,windDirection,WindSpeed,WindDgree,5MinRainfall,hourlyRainfall,daylyRainfall
2024-10-27 08:55:00,9.52924,17.6247,7.87964,24.9453,17.2,84.5,101.195,316.1,14,0.0,0,0.0,0.0,1.1
2024-10-27 09:00:00,9.48103,17.6387,7.87877,24.9084,17.0,80.5,101.197,306.4,14,1.5,1,0.0,0.0,1.1
2024-10-27 09:05:00,9.48826,17.6416,7.88109,24.8889,17.3,72.5,101.202,317.7,14,0.9,1,0.0,0.0,1.1
2024-10-27 09:10:00,9.52097,17.6466,7.88948,24.911,17.3,72.5,101.198,323.9,14,0.0,0,0.0,0.0,1.1
2024-10-27 09:15:00,9.50377,17.6466,7.89006,24.9132,17.1,78.1,101.2,298.1,13,0.0,0,0.0,0.0,1.1
2024-10-27 09:20:00,9.49308,17.6237,7.8889,24.8966,17.3,77.5,101.197,273.1,13,0.0,0,0.0,0.0,1.1
2024-10-27 09:25:00,9.53634,17.6456,7.89121,24.9028,17.5,72.9,101.204,307.8,15,0.0,0,0.0,0.0,1.1
2024-10-27 09:30:00,9.54845,17.6506,7.89411,24.9344,17.0,72.9,101.203,292.3,14,1.0,1,0.0,0.0,1.1
2024-10-27 09:35:00,9.572,17.6595,7.89845,24.873,17.0,79.6,101.196,330.8,15,0.0,0,0.0,0.0,1.1
2024-10-27 09:40:00,9.60718,17.6397,7.90192,24.9045,17.5,74.7,101.197,306.1,14,0.0,0,0.0,0.0,1.1
2024-10-27 09:45:00,9.52486,17.6387,7.90221,24.8693,17.7,74.3,101.199,336.6,15,0.0,0,0.0,0.0,1.1
2024-10-27 09:50:00,9.53189,17.6645,7.90134,24.9009,17.5,78.7,101.197,295.9,13,1.3,1,0.0,0.0,1.1
2024-10-27 09:55:00,9.55337,17.6367,7.8944,24.9284,17.7,73.9,101.202,296.2,13,2.1,2,0.0,0.0,1.1
2024-10-27 10:00:00,9.50214,17.6665,7.89729,24.9146,18.0,74.2,101.205,281.0,12,1.7,2,0.0,0.0,1.1
2024-10-27 10:05:00,9.49436,17.6575,7.89671,24.8528,18.0,74.2,101.203,351.8,0,1.2,1,0.0,0.0,1.1
2024-10-27 10:10:00,9.61554,17.6725,7.8999,24.8531,17.7,78.5,101.199,203.5,9,1.9,2,0.0,0.0,1.1
2024-10-27 10:15:00,9.5367,17.6754,7.90481,24.8907,17.6,77.5,101.202,309.1,14,1.9,2,0.0,0.0,1.1
2024-10-27 10:20:00,9.60816,17.6466,7.90742,24.8098,17.9,73.3,101.2,346.0,15,2.2,2,0.0,0.0,1.1
2024-10-27 10:25:00,9.55229,17.6745,7.91205,24.8746,17.9,73.3,101.204,281.2,12,1.2,1,0.0,0.0,1.1
2024-10-27 10:30:00,9.65362,17.6516,7.91436,24.8567,18.0,76.5,101.202,2.3,15,2.0,2,0.0,0.0,1.1
2024-10-27 10:35:00,9.59598,17.6745,7.91726,24.8702,18.4,71.7,101.199,343.3,15,1.6,2,0.0,0.0,1.1
2024-10-27 10:40:00,9.57494,17.6754,7.91899,24.8599,18.0,71.7,101.198,321.4,14,0.8,1,0.0,0.0,1.1
2024-10-27 10:45:00,9.60958,17.6725,7.9187,24.8625,17.9,77.9,101.198,10.4,15,0.9,1,0.0,0.0,1.1
2024-10-27 10:50:00,9.57831,17.6476,7.9216,24.8713,18.2,71.8,101.199,342.1,1,1.1,1,0.0,0.0,1.1
2024-10-27 10:55:00,9.64658,17.6526,7.92594,24.8324,18.8,75.0,101.196,356.3,0,1.1,1,0.0,0.0,1.1
2024-10-27 11:00:00,9.597,17.6695,7.93201,24.8875,18.8,73.7,101.202,291.1,14,1.4,1,0.0,0.0,1.1
2024-10-27 11:05:00,9.68061,17.6874,7.93809,24.8575,19.3,67.0,101.196,312.0,13,1.4,1,0.0,0.0,1.1
2024-10-27 11:10:00,9.60959,17.6924,7.94098,24.8709,19.1,72.6,101.204,350.6,15,1.2,1,0.0,0.0,1.1
2024-10-27 11:15:00,9.64603,17.6993,7.94706,24.8618,19.1,72.6,101.201,312.0,13,1.9,2,0.0,0.0,1.1
2024-10-27 11:20:00,9.63283,17.6924,7.94995,24.8295,19.6,64.6,101.198,306.9,14,2.0,2,0.0,0.0,1.1
2024-10-27 11:25:00,9.69305,17.6784,7.95372,24.8468,19.4,68.2,101.204,333.6,15,1.4,1,0.0,0.0,1.1
2024-10-27 11:30:00,9.58885,17.6844,7.95777,24.8354,20.1,64.0,101.203,288.7,13,1.3,1,0.0,0.0,1.1
2024-10-27 11:35:00,9.70839,17.6854,7.95892,24.8158,19.9,68.8,101.198,10.8,0,1.5,1,0.0,0.0,1.1
2024-10-27 11:40:00,9.66495,17.6904,7.96355,24.7696,19.9,68.1,101.203,302.2,13,0.7,1,0.0,0.0,1.1
2024-10-27 11:45:00,9.71181,17.7232,7.96905,24.7862,20.7,64.7,101.204,283.1,13,1.1,1,0.0,0.0,1.1
2024-10-27 11:50:00,9.63579,17.7043,7.9719,24.8127,20.0,64.7,101.197,25.7,1,0.9,1,0.0,0.0,1.1
2024-10-27 11:55:00,9.74642,17.7202,7.97132,24.7688,19.8,65.6,101.198,14.9,1,1.5,1,0.0,0.0,1.1
2024-10-27 12:00:00,9.72065,17.7053,7.97306,24.3115,20.3,61.0,101.205,245.8,11,0.9,1,0.0,0.0,1.1
2024-10-27 12:05:00,9.65269,17.7292,7.97913,24.3118,20.4,61.0,101.203,324.0,14,1.4,1,0.0,0.0,1.1
2024-10-27 12:10:00,9.74326,17.7392,7.98665,24.3273,19.9,64.0,101.204,359.0,0,1.2,1,0.0,0.0,1.1
2024-10-27 12:15:00,9.72147,17.7322,7.99562,24.302,21.6,63.5,101.205,285.3,13,1.1,1,0.0,0.0,1.1
2024-10-27 12:20:00,9.74158,17.7501,8.00025,24.2951,20.8,59.3,101.204,308.2,14,1.1,1,0.0,0.0,1.1
2024-10-27 12:25:00,9.73903,17.786,8.00719,24.2908,20.0,59.3,101.201,322.3,14,1.9,2,0.0,0.0,1.1
2024-10-27 12:30:00,9.76799,17.7851,8.01876,24.2837,19.9,62.6,101.196,342.3,15,0.8,1,0.0,0.0,1.1
2024-10-27 12:35:00,9.78622,17.815,8.02506,24.2919,20.1,59.4,101.197,334.6,15,1.1,1,0.0,0.0,1.1
2024-10-27 12:40:00,9.85477,17.804,8.02882,24.3012,20.1,59.4,101.2,320.1,14,1.0,1,0.0,0.0,1.1
2024-10-27 12:45:00,9.78902,17.819,8.03576,24.2583,19.5,64.6,101.196,9.9,0,0.0,0,0.0,0.0,1.1
2024-10-27 12:50:00,9.73017,17.851,8.0372,24.2665,19.7,62.3,101.202,4.4,0,1.6,2,0.0,0.0,1.1
2024-10-27 12:55:00,9.83447,17.864,8.04125,24.2921,19.7,64.7,101.2,311.7,13,0.9,1,0.0,0.0,1.1
2024-10-27 13:00:00,9.73017,17.8759,8.04819,24.273,19.6,65.0,101.198,353.7,0,0.8,1,0.0,0.0,1.1
2024-10-27 13:05:00,9.76674,17.892,8.05398,24.2541,19.7,62.1,101.199,9.3,1,1.0,1,0.0,0.0,1.1
2024-10-27 13:10:00,9.81474,17.901,8.05889,24.2668,19.6,65.3,101.198,324.2,14,0.0,0,0.0,0.0,1.1
2024-10-27 13:15:00,9.87566,17.912,8.06207,24.2623,19.7,65.3,101.203,338.0,15,1.6,2,0.0,0.0,1.1
2024-10-27 13:20:00,9.87213,17.921,8.06641,24.258,20.0,61.5,101.195,47.3,2,0.6,1,0.0,0.0,1.1
2024-10-27 13:25:00,9.92089,17.927,8.07125,24.2921,19.7,64.5,101.202,1.7,0,1.9,2,0.0,0.0,1.1
2024-10-27 13:30:00,9.87205,17.9461,8.07876,24.2684,19.7,64.5,101.199,310.1,14,1.4,1,0.0,0.0,1.1
2024-10-27 13:35:00,9.8779,17.9591,8.08483,24.2599,19.8,58.3,101.202,356.6,0,0.8,1,0.0,0.0,1.1
2024-10-27 13:40:00,9.83048,17.9752,8.0909,24.2501,19.7,61.7,101.196,6.0,0,1.1,1,0.0,0.0,1.1
2024-10-27 13:45:00,9.82444,17.9882,8.09119,24.2569,19.7,59.1,101.202,356.2,15,1.1,1,0.0,0.0,1.1
2024-10-27 13:50:00,9.84312,17.9872,8.09293,24.2461,19.7,59.1,101.205,333.0,15,0.7,1,0.0,0.0,1.1
2024-10-27 13:55:00,9.79446,17.9682,8.09379,24.2524,19.6,64.1,101.205,335.4,14,1.7,2,0.0,0.0,1.1
2024-10-27 14:00:00,9.83811,17.9953,8.09379,24.243,19.5,61.2,101.198,288.9,14,1.5,1,0.0,0.0,1.1
2024-10-27 14:05:00,9.76505,17.9671,8.09437,24.2386,19.5,65.1,101.2,357.3,1,2.5,2,0.0,0.0,1.1
2024-10-27 14:10:00,9.78712,17.9722,8.09264,24.257,19.1,63.4,101.197,10.0,1,1.3,1,0.0,0.0,1.1
2024-10-27 14:15:00,9.77465,17.9752,8.09871,24.2436,18.9,66.7,101.2,339.7,0,0.8,1,0.0,0.0,1.1
2024-10-27 14:20:00,9.82426,18.0053,8.09871,24.2161,18.3,71.4,101.203,357.4,1,1.2,1,0.0,0.0,1.1
2024-10-27 14:25:00,9.78761,17.9862,8.10189,24.236,18.3,71.4,101.196,327.0,0,1.5,1,0.0,0.0,1.1
2024-10-27 14:30:00,9.73761,17.9902,8.10333,24.2107,17.9,78.1,101.197,357.6,15,1.6,2,0.0,0.0,1.1
2024-10-27 14:35:00,9.74523,17.9953,8.10767,24.1952,17.6,77.1,101.2,345.0,15,2.1,2,0.0,0.0,1.1
2024-10-27 14:40:00,9.71498,18.0204,8.10642,24.195,17.6,80.6,101.201,359.4,0,2.0,2,0.0,0.0,1.1
2024-10-27 14:45:00,9.7594,18.0053,8.10671,24.1991,17.3,78.9,101.2,0.2,0,1.3,1,0.0,0.0,1.1
2024-10-27 14:50:00,9.81625,18.0385,8.10931,24.1941,16.9,82.0,101.198,341.5,15,2.0,2,0.0,0.0,1.1
2024-10-27 14:55:00,9.75418,18.0445,8.11047,24.1791,17.0,82.5,101.202,350.5,0,1.9,2,0.0,0.0,1.1
2024-10-27 15:00:00,9.71646,18.0174,8.11307,24.1936,17.0,82.5,101.202,332.2,15,1.5,2,0.0,0.0,1.1
2024-10-27 15:05:00,9.66616,18.0184,8.11307,24.1948,16.7,81.1,101.196,352.5,0,1.1,1,0.0,0.0,1.1
2024-10-27 15:10:00,9.63482,18.0475,8.11278,24.1853,16.8,83.6,101.205,346.4,0,1.8,2,0.0,0.0,1.1
2024-10-27 15:15:00,9.68472,18.0485,8.11018,24.1853,16.5,81.6,101.195,287.0,11,1.3,1,0.0,0.0,1.1
2024-10-27 15:20:00,9.68059,18.0515,8.1096,24.1864,16.5,81.6,101.202,330.9,14,1.7,2,0.0,0.0,1.1
2024-10-27 15:25:00,9.6754,18.0495,8.10555,24.2306,16.6,84.3,101.199,323.8,14,0.6,1,0.0,0.0,1.1
2024-10-27 15:30:00,9.63651,18.0465,8.10353,24.27,16.5,82.3,101.196,324.3,14,0.9,1,0.0,0.0,1.1
2024-10-27 15:35:00,9.57272,18.0405,8.10353,24.4792,16.5,81.8,101.204,316.6,14,1.4,1,0.0,0.0,1.1
2024-10-27 15:40:00,9.59589,18.0274,8.10035,24.5116,16.6,81.8,101.195,325.2,14,1.3,1,0.0,0.0,1.1
2024-10-27 15:45:00,9.58183,18.0224,8.09775,24.5055,16.6,82.0,101.198,343.7,15,0.4,1,0.0,0.0,1.1
2024-10-27 15:50:00,9.54961,17.9973,8.09659,24.4876,16.5,84.8,101.203,295.3,14,1.0,1,0.0,0.0,1.1
2024-10-27 15:55:00,9.47445,18.0184,8.09668,24.5083,16.5,81.8,101.204,308.9,14,1.7,2,0.0,0.0,1.1
2024-10-27 16:00:00,9.5169,17.9872,8.09379,24.4829,16.4,85.2,101.199,279.3,12,0.8,1,0.0,0.0,1.1
2024-10-27 16:05:00,9.55981,17.9812,8.09321,24.4726,16.4,85.7,101.196,325.9,14,0.0,0,0.0,0.0,1.1
2024-10-27 16:10:00,9.50298,17.9983,8.09032,24.4884,16.2,83.3,101.2,320.2,14,1.0,1,0.0,0.0,1.1
2024-10-27 16:15:00,9.4706,17.9943,8.08888,24.482,16.2,83.3,101.199,303.1,13,1.5,1,0.0,0.0,1.1
2024-10-27 16:20:00,9.45688,17.9601,8.08685,24.5113,16.1,85.3,101.195,321.0,14,1.4,1,0.0,0.0,1.1
2024-10-27 16:25:00,9.49302,17.9782,8.08541,24.4784,15.9,82.8,101.199,354.8,0,1.1,1,0.0,0.0,1.1
2024-10-27 16:30:00,9.42138,17.9702,8.08223,24.5489,15.8,82.8,101.2,250.9,13,0.9,1,0.0,0.0,1.1
2024-10-27 16:35:00,9.40219,17.9622,8.08107,24.5264,15.8,82.8,101.205,290.9,13,1.2,1,0.0,0.0,1.1
2024-10-27 16:40:00,9.37146,17.9541,8.07645,24.523,15.6,85.7,101.195,343.9,15,0.7,1,0.0,0.0,1.1
2024-10-27 16:45:00,9.37698,17.923,8.07154,24.5149,15.5,85.6,101.204,187.8,8,1.0,1,0.0,0.0,1.1
2024-10-27 16:50:00,9.32593,17.9451,8.0646,24.4638,15.4,79.5,101.196,351.3,0,2.5,2,0.0,0.0,1.1
2024-10-27 16:55:00,9.29998,17.9401,8.05882,24.4367,15.4,79.5,101.199,298.8,14,0.8,1,0.0,0.0,1.1
2024-10-27 17:00:00,9.33506,17.909,8.05477,24.4487,15.0,81.4,101.204,329.3,14,1.7,2,0.0,0.0,1.1
2024-10-27 17:05:00,9.2932,17.905,8.04957,24.4114,14.8,77.0,101.201,7.3,0,1.7,2,0.0,0.0,1.1
2024-10-27 17:10:00,9.2685,17.917,8.04733,24.4025,14.6,77.6,101.202,313.1,14,0.9,1,0.0,0.0,1.1
2024-10-27 17:15:00,9.26924,17.894,8.04385,24.3606,14.6,77.6,101.2,336.5,15,0.9,1,0.0,0.0,1.1
2024-10-27 17:20:00,9.2647,17.892,8.04067,24.3627,14.6,79.8,101.195,326.8,15,2.0,2,0.0,0.0,1.1
2024-10-27 17:25:00,9.23898,17.885,8.0372,24.4084,14.6,79.6,101.203,339.7,15,1.8,2,0.0,0.0,1.1
2024-10-27 17:30:00,9.25261,17.908,8.03171,24.477,14.4,77.4,101.2,18.7,1,1.8,2,0.0,0.0,1.1
2024-10-27 17:35:00,9.23256,17.903,8.02622,24.4943,14.4,77.4,101.204,347.8,15,2.1,2,0.0,0.0,1.1
2024-10-27 17:40:00,9.26972,17.889,8.01899,24.4629,14.4,81.2,101.205,342.2,15,1.6,2,0.0,0.0,1.1
2024-10-27 17:45:00,9.22748,17.892,8.01436,24.4808,14.1,79.3,101.201,322.3,14,1.2,1,0.0,0.0,1.1
2024-10-27 17:50:00,9.22119,17.861,8.01436,24.4456,14.1,80.1,101.198,324.3,14,0.0,0,0.0,0.0,1.1
2024-10-27 17:55:00,9.207,17.877,8.00973,24.4552,14.1,83.4,101.204,300.7,13,0.7,1,0.0,0.0,1.1
2024-10-27 18:00:00,9.2524,17.868,8.00453,24.4404,14.1,83.7,101.197,313.9,14,0.0,0,0.0,0.0,1.1
2024-10-27 18:05:00,9.25604,17.83,8.00164,24.4344,14.1,80.8,101.204,321.0,14,0.7,1,0.0,0.0,1.1
2024-10-27 18:10:00,9.26989,17.8459,7.99672,24.4405,13.9,80.6,101.201,337.6,15,0.0,0,0.0,0.0,1.1
2024-10-27 18:15:00,9.21962,17.815,7.99354,24.4163,13.9,80.3,101.199,343.5,15,0.7,1,0.0,0.0,1.1
2024-10-27 18:20:00,9.18689,17.826,7.99065,24.3808,13.7,83.5,101.198,5.6,0,0.5,1,0.0,0.0,1.1
2024-10-27 18:25:00,9.23417,17.806,7.98868,24.4169,13.6,80.6,101.203,289.8,13,0.0,0,0.0,0.0,1.1
2024-10-27 18:30:00,9.21289,17.7661,7.98289,24.3859,13.7,80.1,101.204,271.8,12,0.8,1,0.0,0.0,1.1
2024-10-27 18:35:00,9.24206,17.7541,7.97711,24.625,13.7,80.1,101.197,304.3,14,0.0,0,0.0,0.0,1.1
2024-10-27 18:40:00,9.23914,17.7431,7.97826,24.6233,13.6,83.5,101.198,336.6,15,0.0,0,0.0,0.0,1.1
2024-10-27 18:45:00,9.28718,17.7621,7.97392,24.6159,13.6,83.6,101.2,350.1,0,0.0,0,0.0,0.0,1.1
2024-10-27 18:50:00,9.2616,17.7302,7.97219,24.6306,13.5,80.9,101.198,313.9,14,0.0,0,0.0,0.0,1.1
2024-10-27 18:55:00,9.20406,17.7422,7.96814,24.5544,13.5,80.9,101.203,257.6,11,0.5,1,0.0,0.0,1.1
2024-10-27 19:00:00,9.24751,17.7152,7.96409,24.5966,13.4,84.4,101.202,294.5,13,0.0,0,0.0,0.0,1.1
2024-10-27 19:05:00,9.17353,17.7242,7.95888,24.5941,13.3,84.6,101.199,299.5,13,0.0,0,0.0,0.0,1.1
2024-10-27 19:10:00,9.21825,17.7132,7.95487,24.5744,13.2,82.6,101.196,335.3,15,1.5,1,0.0,0.0,1.1
2024-10-27 19:15:00,9.19847,17.6844,7.94793,24.5551,13.2,82.6,101.197,270.1,13,0.9,1,0.0,0.0,1.1
2024-10-27 19:20:00,9.19317,17.7033,7.94532,24.5839,13.3,85.1,101.2,242.5,11,0.8,1,0.0,0.0,1.1
2024-10-27 19:25:00,9.22843,17.6973,7.94243,24.5907,13.2,82.7,101.202,325.5,14,1.0,1,0.0,0.0,1.1
2024-10-27 19:30:00,9.18663,17.6874,7.93693,24.5769,13.0,83.0,101.197,340.8,15,1.7,2,0.0,0.0,1.1
2024-10-27 19:35:00,9.2137,17.6794,7.93578,24.5846,13.0,83.0,101.202,318.2,0,1.6,2,0.0,0.0,1.1
2024-10-27 19:40:00,9.18552,17.6705,7.93549,24.5829,13.0,86.4,101.199,277.9,12,0.8,1,0.0,0.0,1.1
2024-10-27 19:45:00,9.30547,17.6545,7.93259,24.576,12.8,84.5,101.204,295.4,13,1.2,1,0.0,0.0,1.1
2024-10-27 19:50:00,9.26353,17.6247,7.92709,24.6152,12.9,87.0,101.197,356.2,15,0.7,1,0.0,0.0,1.1
2024-10-27 19:55:00,9.11919,17.6407,7.92449,24.64,12.8,87.0,101.199,1.9,15,1.7,2,0.0,0.0,1.1
2024-10-27 20:00:00,9.26417,17.6277,7.92391,24.6465,12.8,86.9,101.2,321.9,14,1.4,1,0.0,0.0,1.1
2024-10-27 20:05:00,9.191,17.594,7.91873,24.639,12.8,87.1,101.205,291.0,13,1.1,1,0.0,0.0,1.1
2024-10-27 20:10:00,9.25115,17.586,7.91844,24.5883,12.5,84.7,101.198,298.3,14,1.0,1,0.0,0.0,1.1
2024-10-27 20:15:00,9.2489,17.5801,7.91699,24.5754,12.5,85.0,101.196,352.4,0,1.2,1,0.0,0.0,1.1
2024-10-27 20:20:00,9.23032,17.59,7.91439,24.5377,12.5,85.0,101.199,318.8,14,0.9,1,0.0,0.0,1.1
2024-10-27 20:25:00,9.23604,17.5662,7.9112,24.5721,12.4,85.2,101.201,9.6,0,0.0,0,0.0,0.0,1.1
2024-10-27 20:30:00,9.19167,17.5851,7.91063,24.5386,12.5,88.0,101.205,347.0,0,0.6,1,0.0,0.0,1.1
2024-10-27 20:35:00,9.28292,17.5742,7.90628,24.5045,12.3,85.7,101.204,276.7,12,0.0,0,0.0,0.0,1.1
2024-10-27 20:40:00,9.27256,17.5345,7.90426,24.5378,12.1,85.7,101.197,12.8,1,0.0,0,0.0,0.0,1.1
2024-10-27 20:45:00,9.25225,17.5226,7.90194,24.5578,12.2,89.2,101.203,39.6,2,0.0,0,0.0,0.0,1.1
2024-10-27 20:50:00,9.24633,17.5395,7.90368,24.6081,12.1,86.6,101.198,293.8,13,0.0,0,0.0,0.0,1.1
2024-10-27 20:55:00,9.3168,17.5206,7.90223,24.6258,12.1,89.8,101.203,354.4,0,0.0,0,0.0,0.0,1.1
2024-10-27 21:00:00,9.25891,17.5226,7.89762,24.6163,12.1,86.6,101.202,299.1,13,0.0,0,0.0,0.0,1.1
2024-10-27 21:05:00,9.25137,17.5078,7.89675,24.6436,12.0,87.0,101.196,272.7,12,0.0,0,0.0,0.0,1.1
2024-10-27 21:10:00,9.36199,17.5038,7.8927,24.6335,12.0,90.4,101.199,329.8,15,0.0,0,0.0,0.0,1.1
2024-10-27 21:15:00,9.33982,17.4979,7.89241,24.6358,11.9,86.8,101.196,2.2,0,0.0,0,0.0,0.0,1.1
2024-10-27 21:20:00,9.31459,17.489,7.89009,24.6555,11.9,90.3,101.199,278.2,12,0.0,0,0.0,0.0,1.1
2024-10-27 21:25:00,9.28261,17.4633,7.8872,24.6825,11.9,90.2,101.197,313.4,14,0.0,0,0.0,0.0,1.1
2024-10-27 21:30:00,9.26409,17.4385,7.88604,24.6555,11.8,86.2,101.201,2.8,0,0.0,0,0.0,0.0,1.1
2024-10-27 21:35:00,9.24185,17.4277,7.8843,24.6688,11.7,90.4,101.202,250.3,11,0.0,0,0.0,0.0,1.1
2024-10-27 21:40:00,9.3281,17.4316,7.8814,24.6634,11.7,86.8,101.196,308.6,14,0.0,0,0.0,0.0,1.1
2024-10-27 21:45:00,9.30172,17.4336,7.88169,24.6804,11.7,86.8,101.197,323.5,14,0.0,0,0.0,0.0,1.1
2024-10-27 21:50:00,9.27878,17.4139,7.8791,24.6771,11.4,91.2,101.196,331.7,15,0.0,0,0.0,0.0,1.1
2024-10-27 21:55:00,9.32261,17.4158,7.87852,24.7112,11.2,88.4,101.202,298.8,14,0.0,0,0.0,0.0,1.1
2024-10-27 22:00:00,9.24948,17.3774,7.87881,24.8858,11.2,92.2,101.199,314.3,14,0.0,0,0.0,0.0,1.1
2024-10-27 22:05:00,9.3055,17.3734,7.87678,24.882,11.2,92.3,101.203,314.0,14,0.0,0,0.0,0.0,1.1
2024-10-27 22:10:00,9.3027,17.3587,7.87447,24.8726,11.3,87.8,101.198,14.1,15,0.0,0,0.0,0.0,1.1
2024-10-27 22:15:00,9.3283,17.3498,7.87389,24.886,11.2,91.8,101.202,354.7,0,0.0,0,0.0,0.0,1.1
2024-10-27 22:20:00,9.22584,17.3636,7.86867,24.8566,11.0,87.3,101.204,334.4,14,0.0,0,0.0,0.0,1.1
2024-10-27 22:25:00,9.31161,17.3695,7.87273,24.8309,11.0,87.3,101.2,300.4,13,1.6,2,0.0,0.0,0.0
2024-10-27 22:30:00,9.20971,17.3675,7.86896,24.881,11.2,86.4,101.203,343.7,15,1.1,1,0.0,0.0,0.0
2024-10-27 22:35:00,9.31636,17.3458,7.8678,24.876,11.1,90.0,101.203,270.3,11,1.0,1,0.0,0.0,0.0
2024-10-27 22:40:00,9.23919,17.338,7.86694,24.8541,11.1,89.8,101.201,356.2,0,1.3,1,0.0,0.0,0.0
2024-10-27 22:45:00,9.27706,17.3173,7.86751,24.8534,10.9,86.6,101.203,252.9,11,1.7,2,0.0,0.0,0.0
2024-10-27 22:50:00,9.27368,17.3065,7.86578,24.8797,11.0,89.8,101.204,331.5,14,1.1,1,0.0,0.0,0.0
2024-10-27 22:55:00,9.30696,17.3183,7.86289,24.8582,10.9,86.9,101.201,348.0,15,0.9,1,0.0,0.0,0.0
2024-10-27 23:00:00,9.33377,17.2878,7.86231,24.8542,10.6,86.9,101.197,15.3,1,0.7,1,0.0,0.0,0.0
2024-10-27 23:05:00,9.299,17.3045,7.86405,24.8576,10.6,87.1,101.195,349.7,0,0.0,0,0.0,0.0,0.0
2024-10-27 23:10:00,9.25251,17.2996,7.86231,24.8731,10.6,90.6,101.203,296.7,13,0.0,0,0.0,0.0,0.0
2024-10-27 23:15:00,9.26593,17.2603,7.86028,24.8877,10.6,91.0,101.201,305.4,13,0.0,0,0.0,0.0,0.0
2024-10-27 23:20:00,9.30104,17.2839,7.85883,24.9043,10.5,87.2,101.201,276.8,12,0.0,0,0.0,0.0,0.0
2024-10-27 23:25:00,9.31769,17.274,7.85738,24.9209,10.7,90.3,101.198,294.0,13,1.0,1,0.0,0.0,0.0
2024-10-27 23:30:00,9.24756,17.2387,7.85767,24.8833,10.8,89.2,101.199,4.9,0,0.0,0,0.0,0.0,0.0
2024-10-27 23:35:00,9.31525,17.2544,7.85188,24.8961,10.8,89.2,101.2,348.3,15,0.0,0,0.0,0.0,0.0
2024-10-27 23:40:00,9.32482,17.218,7.85477,24.8806,10.7,88.8,101.197,346.1,15,0.0,0,0.0,0.0,0.0
2024-10-27 23:45:00,9.26327,17.2318,7.84869,24.8989,10.6,88.6,101.197,338.9,15,0.0,0,0.0,0.0,0.0
2024-10-27 23:50:00,9.29033,17.2063,7.84898,24.8882,10.7,88.5,101.198,300.5,13,0.0,0,0.0,0.0,0.0
2024-10-27 23:55:00,9.35209,17.1847,7.84811,24.9009,10.6,88.3,101.196,288.0,13,0.0,0,0.0,0.0,0.0
2024-10-28 00:00:00,9.3168,17.1974,7.84695,24.8949,10.5,88.7,101.199,289.9,13,0.0,0,0.0,0.0,0.0
2024-10-28 00:05:00,9.35025,17.1808,7.8455,24.9066,10.5,88.6,101.204,295.7,13,0.0,0,0.0,0.0,0.0
2024-10-28 00:10:00,9.3285,17.1768,7.84318,24.8994,10.5,88.6,101.197,305.5,13,0.0,0,0.0,0.0,0.0
2024-10-28 00:15:00,9.30382,17.1426,7.84,24.9062,10.4,88.0,101.204,353.6,0,0.0,0,0.0,0.0,0.0
2024-10-28 00:20:00,9.29208,17.1426,7.84,24.9173,10.5,87.3,101.198,277.1,12,0.0,0,0.0,0.0,0.0
2024-10-28 00:25:00,9.31177,17.123,7.83826,24.9112,10.4,87.1,101.2,345.1,15,0.0,0,0.0,0.0,0.0
2024-10-28 00:30:00,9.30282,17.124,7.83971,24.9133,10.4,86.9,101.196,309.6,14,0.0,0,0.0,0.0,0.0
2024-10-28 00:35:00,9.41846,17.1289,7.83855,24.8903,10.4,83.2,101.201,311.5,14,0.7,1,0.0,0.0,0.0
2024-10-28 00:40:00,9.26217,17.0927,7.8371,24.8943,10.4,86.4,101.202,310.1,14,1.2,1,0.0,0.0,0.0
2024-10-28 00:45:00,9.26511,17.1034,7.83594,24.8982,10.4,86.4,101.2,306.2,14,0.0,0,0.0,0.0,0.0
2024-10-28 00:50:00,9.31908,17.0985,7.83478,24.9204,10.4,86.6,101.2,304.8,14,0.0,0,0.0,0.0,0.0
2024-10-28 00:55:00,9.29884,17.0868,7.83391,24.9098,10.5,86.4,101.201,1.1,0,0.0,0,0.0,0.0,0.0
2024-10-28 01:00:00,9.36088,17.0507,7.83362,24.8855,10.4,82.9,101.198,0.6,0,0.0,0,0.0,0.0,0.0
2024-10-28 01:05:00,9.36849,17.0594,7.83014,24.894,10.1,87.0,101.204,6.7,0,0.0,0,0.0,0.0,0.0
2024-10-28 01:10:00,9.29606,17.0507,7.82782,24.8936,9.8,87.7,101.201,290.3,13,0.0,0,0.0,0.0,0.0
2024-10-28 01:15:00,9.3274,17.038,7.82811,24.8676,9.8,87.5,101.201,303.7,13,1.1,1,0.0,0.0,0.0
2024-10-28 01:20:00,9.25008,17.0019,7.82781,24.8866,9.8,87.5,101.197,294.9,13,0.9,1,0.0,0.0,0.0
2024-10-28 01:25:00,9.36241,16.9892,7.82433,24.8766,10.0,83.4,101.2,291.3,13,0.7,1,0.0,0.0,0.0
2024-10-28 01:30:00,9.38647,16.9883,7.82549,24.8844,10.0,86.8,101.2,282.1,13,0.0,0,0.0,0.0,0.0
2024-10-28 01:35:00,9.35377,16.9902,7.82491,24.8589,10.1,86.6,101.201,318.6,14,0.0,0,0.0,0.0,0.0
2024-10-28 01:40:00,9.37842,16.9756,7.82143,24.8679,10.1,86.8,101.204,299.4,13,0.0,0,0.0,0.0,0.0
